Year,Turnover,Run
6,7.76495278069255,23
7,8.025343189017951,23
8,6.335797254487856,23
9,6.673407482305358,23
10,12.56544502617801,23
1,10.538116591928251,24
2,15.418502202643172,24
3,5.625,24
4,13.631522896698616,24
5,16.68496158068057,24
6,10.284463894967178,24
7,14.864864864864865,24
8,12.356979405034325,24
9,7.3908174692049275,24
10,13.19910514541387,24
1,13.319011815252416,25
2,9.452201933404941,25
3,14.91891891891892,25
4,10.92436974789916,25
5,9.297520661157025,25
6,12.210526315789473,25
7,7.296137339055794,25
8,13.600891861761427,25
9,9.534127843987,25
10,6.263048016701461,25
1,8.296943231441048,26
2,17.381738173817382,26
3,13.3764832793959,26
4,8.172043010752688,26
5,9.168443496801707,26
6,12.153518123667377,26
7,8.414239482200648,26
8,9.090909090909092,26
9,8.974358974358974,26
10,17.15526601520087,26
1,13.20754716981132,27
2,24.729891956782712,27
3,9.131403118040089,27
4,5.803108808290156,27
5,10.754912099276112,27
6,13.404255319148936,27
7,5.737704918032787,27
8,8.291203235591507,27
9,10.38135593220339,27
10,7.725321888412018,27
1,14.928649835345773,28
2,10.54897739504844,28
3,10.094637223974763,28
4,5.696846388606307,28
5,3.0211480362537766,28
6,3.0518819938962363,28
7,1.3618677042801557,28
8,3.0592734225621414,28
9,8.208208208208207,28
10,10.392364793213149,28
1,4.413239719157472,29
2,4.766633565044687,29
3,10.483870967741936,29
4,6.498951781970649,29
5,10.828729281767956,29
6,9.151785714285714,29
7,16.53631284916201,29
8,14.351851851851851,29
9,10.0,29
10,8.864864864864865,29
1,16.956521739130434,30
2,12.622415669205658,30
3,9.417040358744394,30
4,9.001097694840835,30
5,8.450704225352112,30
6,12.288135593220339,30
7,8.898305084745763,30
8,6.602768903088392,30
9,7.958115183246073,30
10,9.025641025641026,30
1,4.592901878914405,31
2,3.024193548387097,31
3,5.33596837944664,31
4,7.707910750507099,31
5,8.541666666666666,31
6,11.738648947951273,31
7,11.434977578475337,31
8,17.34234234234234,31
9,8.2039911308204,31
10,3.1217481789802286,31
1,7.075962539021852,32
2,9.297297297297296,32
3,6.717226435536294,32
4,14.857142857142858,32
5,16.355140186915886,32
6,11.491712707182321,32
7,10.468920392584515,32
8,15.005359056806004,32
9,26.621160409556317,32
10,16.625916870415647,32
1,11.366384522370012,33
2,12.631578947368421,33
3,4.212860310421286,33
4,1.89873417721519,33
5,4.411764705882353,33
6,5.411255411255411,33
7,8.251900108577633,33
8,7.732497387669801,33
9,7.747196738022426,33
10,9.221311475409836,33
1,17.149478563151796,34
2,20.115606936416185,34
3,14.482758620689657,34
4,7.667031763417305,34
5,9.554140127388536,34
6,11.380400421496311,34
7,13.445378151260504,34
8,10.162162162162163,34
9,8.874458874458876,34
10,5.07399577167019,34
1,12.389380530973451,35
2,13.082039911308204,35
3,12.747252747252746,35
4,10.952902519167578,35
5,10.400866738894909,35
6,13.276231263383298,35
7,10.492505353319057,35
8,12.8680479825518,35
9,11.600429645542427,35
10,3.3368091762252345,35
1,5.3361792956243335,36
2,10.31578947368421,36
3,5.572755417956656,36
4,9.01639344262295,36
5,15.608740894901144,36
6,8.742004264392325,36
7,13.273340832395949,36
8,23.345367027677497,36
9,15.857988165680473,36
10,10.348706411698538,36
1,22.25,37
2,11.912943871706757,37
3,17.528089887640448,37
4,15.502183406113538,37
5,7.32519422863485,37
6,3.1315240083507305,37
7,3.4000000000000004,37
8,12.335692618806876,37
9,13.360739979445016,37
10,13.417190775681343,37
1,16.926503340757236,38
2,20.0,38
3,11.477411477411477,38
4,12.155963302752294,38
5,16.95303550973654,38
6,14.874141876430205,38
7,13.186813186813188,38
8,4.857444561774024,38
9,10.623084780388151,38
10,9.233997901364113,38
1,7.5,39
2,10.654827968923417,39
3,10.456062291434929,39
4,14.269788182831661,39
5,22.350230414746544,39
6,20.52505966587112,39
7,17.26618705035971,39
8,12.857142857142856,39
9,9.49074074074074,39
10,20.454545454545457,39
1,20.51282051282051,40
2,9.345794392523365,40
3,7.640449438202247,40
4,8.444444444444445,40
5,10.32258064516129,40
6,4.219409282700422,40
7,4.786680541103017,40
8,1.9762845849802373,40
9,6.570048309178745,40
10,6.206206206206207,40
1,18.634886240520043,41
2,13.5706340378198,41
3,11.960132890365449,41
4,19.90521327014218,41
5,8.685162846803378,41
6,11.967779056386652,41
7,8.49673202614379,41
8,6.3559322033898304,41
9,6.313645621181263,41
10,6.841046277665996,41
1,9.01639344262295,42
2,12.951167728237792,42
3,19.05829596412556,42
4,19.207683073229294,42
5,26.05548854041013,42
6,24.133811230585426,42
7,14.104046242774567,42
8,9.943502824858758,42
9,10.933940774487471,42
10,7.30593607305936,42
1,9.793253536452665,43
2,9.900990099009901,43
3,11.258278145695364,43
4,6.25,43
5,7.502679528403002,43
6,6.229860365198711,43
7,16.795580110497237,43
8,9.24092409240924,43
9,13.537117903930133,43
10,13.563218390804598,43
1,15.09433962264151,44
2,12.459016393442624,44
3,20.44653349001175,44
4,13.793103448275861,44
5,16.419612314709237,44
6,15.695067264573993,44
7,7.1817192600652895,44
8,6.695464362850973,44
9,7.931404072883172,44
10,9.594882729211088,44
1,17.056074766355138,45
2,16.0,45
3,15.366705471478465,45
4,12.969283276450511,45
5,11.879049676025918,45
6,13.12169312169312,45
7,19.801980198019802,45
8,19.168591224018474,45
9,10.21566401816118,45
10,15.806805708013172,45
1,10.414452709883102,46
2,5.660377358490567,46
3,4.30327868852459,46
4,6.490872210953347,46
5,5.906313645621181,46
6,5.508474576271186,46
7,11.099252934898612,46
8,6.315789473684211,46
9,8.64864864864865,46
10,10.143329658213892,46
1,5.240174672489083,47
2,8.64864864864865,47
3,10.615711252653929,47
4,8.695652173913043,47
5,9.563409563409564,47
6,16.862326574172894,47
7,8.800880088008801,47
8,10.337078651685392,47
9,10.88139281828074,47
10,6.27027027027027,47
1,11.146161934805468,48
2,6.604747162022703,48
3,6.751054852320674,48
4,13.259668508287293,48
5,8.35164835164835,48
6,9.911894273127754,48
7,13.347921225382933,48
8,8.158995815899582,48
9,5.960945529290853,48
10,4.9950049950049955,48
1,11.587982832618025,49
2,14.59403905447071,49
3,12.008281573498964,49
4,5.951115834218916,49
5,8.421052631578947,49
6,5.9765208110992525,49
7,6.111696522655427,49
8,6.054490413723512,49
9,7.707910750507099,49
10,9.287925696594428,49
1,9.35412026726058,50
2,19.95249406175772,50
3,9.785202863961814,50
4,8.716136631330977,50
5,12.114285714285716,50
6,13.926940639269406,50
7,12.47216035634744,50
8,12.17208814270724,50
9,7.0320579110651495,50
10,9.474768280123584,50
1,6.326530612244897,51
2,11.145510835913312,51
3,8.622502628811777,51
4,13.874066168623267,51
5,11.245865490628445,51
6,9.120521172638437,51
7,20.52980132450331,51
8,13.594470046082948,51
9,10.442678774120317,51
10,18.83720930232558,51
1,2.9791459781529297,52
2,2.935420743639922,52
3,5.990338164251208,52
4,5.029013539651837,52
5,2.955665024630542,52
6,2.4096385542168677,52
7,9.915611814345992,52
8,11.295681063122924,52
9,13.09655937846837,52
10,11.529933481152993,52
1,14.37125748502994,53
2,14.335260115606937,53
3,9.922822491730981,53
4,6.695464362850973,53
5,11.663066954643629,53
6,5.549626467449306,53
7,5.015673981191222,53
8,5.673758865248227,53
9,7.745779543197617,53
10,6.211180124223603,53
1,12.705882352941176,54
2,11.627906976744185,54
3,5.895691609977324,54
4,6.423034330011074,54
5,6.798245614035088,54
6,8.47107438016529,54
7,9.136047666335651,54
8,9.246231155778894,54
9,16.70235546038544,54
10,14.17142857142857,54
1,14.237288135593221,55
2,7.2727272727272725,55
3,13.14655172413793,55
4,10.279329608938548,55
5,11.91588785046729,55
6,10.273972602739725,55
7,12.712826333711691,55
8,13.452914798206278,55
9,10.44776119402985,55
10,11.914893617021278,55
1,3.8894575230296824,56
2,5.159958720330237,56
3,4.918032786885246,56
4,6.282722513089005,56
5,4.670912951167728,56
6,2.55863539445629,56
7,6.553911205073996,56
8,4.872881355932203,56
9,11.403508771929824,56
10,6.277056277056277,56
1,7.0287539936102235,57
2,9.375,57
3,15.584415584415584,57
4,32.375979112271544,57
5,19.893899204244033,57
6,24.257425742574256,57
7,18.72749099639856,57
8,17.56756756756757,57
9,13.024282560706402,57
10,25.056433408577877,57
1,8.482142857142858,58
2,8.421052631578947,58
3,10.126582278481013,58
4,26.058631921824105,58
5,20.618556701030926,58
6,9.75609756097561,58
7,8.009153318077804,58
8,8.463251670378618,58
9,18.07511737089202,58
10,11.570247933884298,58
1,9.587513935340022,59
2,13.009922822491731,59
3,12.555066079295155,59
4,14.73922902494331,59
5,11.1358574610245,59
6,13.488372093023257,59
7,15.035799522673033,59
8,12.514484356894554,59
9,17.341040462427745,59
10,20.47058823529412,59
1,9.237875288683602,60
2,9.197860962566844,60
3,7.339449541284404,60
4,12.997903563941298,60
5,10.615711252653929,60
6,13.404255319148936,60
7,17.17391304347826,60
8,14.928649835345773,60
9,8.432432432432432,60
10,10.584343991179713,60
1,7.18954248366013,61
2,5.567010309278351,61
3,6.438631790744467,61
4,6.889564336372847,61
5,9.574468085106384,61
6,14.027149321266968,61
7,13.948256467941508,61
8,11.074918566775244,61
9,15.777777777777777,61
10,14.14364640883978,61
1,19.81776765375854,62
2,17.177914110429448,62
3,14.018691588785046,62
4,15.279361459521096,62
5,15.935334872979215,62
6,23.57142857142857,62
7,14.975845410628018,62
8,13.157894736842104,62
9,4.6255506607929515,62
10,12.555066079295155,62
1,11.028632025450689,63
2,16.5016501650165,63
3,7.0138150903294365,63
4,10.950413223140496,63
5,15.906680805938494,63
6,16.11170784103115,63
7,6.022845275181724,63
8,9.424083769633508,63
9,19.550561797752806,63
10,14.96149614961496,63
1,19.887005649717516,64
2,11.832946635730858,64
3,18.91891891891892,64
4,14.56953642384106,64
5,13.989071038251366,64
6,9.364548494983277,64
7,13.174946004319654,64
8,7.6923076923076925,64
9,6.918238993710692,64
10,18.921892189218923,64
1,19.226519337016573,65
2,13.071895424836603,65
3,10.59322033898305,65
4,8.37696335078534,65
5,18.485523385300667,65
6,5.834305717619603,65
7,1.9736842105263157,65
8,9.646302250803858,65
9,10.425531914893616,65
10,12.987012987012985,65
1,16.147635524798154,66
2,7.717041800643088,66
3,10.298661174047375,66
4,3.2323232323232323,66
5,4.54096742349457,66
6,13.735691987513007,66
7,6.015037593984962,66
8,7.929515418502203,66
9,9.271523178807946,66
10,7.900207900207901,66
1,20.48780487804878,67
2,12.289156626506024,67
3,8.695652173913043,67
4,5.752212389380531,67
5,4.819277108433735,67
6,10.865191146881289,67
7,16.867469879518072,67
8,15.022421524663676,67
9,6.815761448349308,67
10,11.11111111111111,67
1,11.288604898828542,68
2,8.025343189017951,68
3,8.042328042328043,68
4,10.602910602910603,68
5,7.414829659318638,68
6,6.673209028459273,68
7,7.312252964426877,68
8,8.113590263691684,68
9,11.60337552742616,68
10,8.977035490605429,68
1,15.898617511520738,69
2,7.551487414187644,69
3,10.454545454545453,69
4,8.457142857142857,69
5,11.03448275862069,69
6,7.889125799573561,69
7,8.25593395252838,69
8,3.375527426160337,69
9,7.1817192600652895,69
10,5.784204671857619,69
1,11.021814006888633,70
2,6.047032474804031,70
3,7.502679528403002,70
4,6.010362694300518,70
5,5.997931747673216,70
6,7.941483803552769,70
7,17.05426356589147,70
8,18.202764976958523,70
9,14.549653579676674,70
10,11.072664359861593,70
1,5.031446540880504,71
2,5.181347150259067,71
3,8.77742946708464,71
4,9.714889123548048,71
5,13.404255319148936,71
6,13.530655391120508,71
7,24.761904761904763,71
8,23.39622641509434,71
9,15.827338129496402,71
10,12.661195779601405,71
1,10.300429184549357,72
2,9.375,72
3,8.016877637130802,72
4,16.701461377870565,72
5,11.85510428100988,72
6,12.276785714285714,72
7,14.1280353200883,72
8,14.553472987872107,72
9,10.0,72
10,8.72340425531915,72
1,7.497467071935157,73
2,8.633093525179856,73
3,10.559006211180124,73
4,4.179728317659352,73
5,4.684317718940937,73
6,11.788617886178862,73
7,4.965243296921549,73
8,6.349206349206349,73
9,5.61122244488978,73
10,6.748466257668712,73
1,6.209850107066381,74
2,5.427974947807933,74
3,5.194805194805195,74
4,7.414634146341463,74
5,7.960199004975125,74
6,17.72972972972973,74
7,9.739524348810873,74
8,15.192743764172336,74
9,12.297734627831716,74
10,11.943539630836048,74
1,12.785388127853881,75
2,9.656652360515022,75
3,8.274470232088799,75
4,7.072691552062868,75
5,14.285714285714285,75
6,5.112474437627812,75
7,1.9920318725099602,75
8,6.471183013144591,75
9,7.37618545837724,75
10,7.659574468085106,75
1,13.620071684587815,76
2,14.454976303317535,76
3,19.62174940898345,76
4,27.172582619339046,76
5,17.328519855595665,76
6,23.82075471698113,76
7,14.761904761904763,76
8,23.690773067331673,76
9,15.568862275449103,76
10,12.314709236031927,76
1,11.868131868131867,77
2,8.008898776418242,77
3,13.2890365448505,77
4,16.818181818181817,77
5,11.846689895470384,77
6,5.810055865921788,77
7,17.218543046357617,77
8,10.154525386313466,77
9,16.608187134502923,77
10,11.085450346420323,77
1,7.234042553191489,78
2,11.336898395721926,78
3,13.203463203463203,78
4,6.004140786749482,78
5,4.10958904109589,78
6,5.2682926829268295,78
7,13.608247422680412,78
8,15.90145576707727,78
9,14.319248826291082,78
10,9.257265877287406,78
1,5.963791267305645,79
2,5.322415557830093,79
3,12.058212058212058,79
4,21.658986175115206,79
5,13.64190012180268,79
6,6.643757159221077,79
7,14.628820960698691,79
8,14.363438520130579,79
9,23.900789177001126,79
10,13.053613053613052,79
1,12.076271186440678,80
2,13.011542497376706,80
3,7.991360691144708,80
4,7.547169811320755,80
5,11.923509561304838,80
6,7.236842105263158,80
7,14.42411194833154,80
8,15.417106652587117,80
9,7.922912205567452,80
10,5.063291139240507,80
1,12.780269058295964,81
2,14.174972314507198,81
3,10.491071428571429,81
4,10.706638115631693,81
5,8.56269113149847,81
6,9.218436873747494,81
7,13.617886178861788,81
8,9.166666666666666,81
9,11.839323467230443,81
10,8.0,81
1,15.01787842669845,82
2,6.8886337543053955,82
3,7.351351351351351,82
4,11.228813559322035,82
5,12.141280353200882,82
6,17.584994138335286,82
7,12.286689419795222,82
8,13.837837837837839,82
9,11.159737417943107,82
10,4.501607717041801,82
1,10.888888888888888,83
2,11.657142857142858,83
3,12.854030501089325,83
4,18.50613154960981,83
5,8.636363636363637,83
6,11.87010078387458,83
7,8.078602620087336,83
8,3.2520325203252036,83
9,10.772357723577237,83
10,5.487804878048781,83
1,10.021321961620469,84
2,16.907675194660733,84
3,12.485549132947977,84
4,17.196702002355714,84
5,18.248175182481752,84
6,9.655172413793103,84
7,21.445221445221446,84
8,21.193666260657736,84
9,23.076923076923077,84
10,17.988165680473372,84
1,4.6267087276550996,85
2,7.966457023060797,85
3,12.5,85
4,7.6109936575052854,85
5,12.59500542888165,85
6,8.105147864184008,85
7,6.022845275181724,85
8,3.6734693877551026,85
9,4.536082474226804,85
10,13.993541442411194,85
1,9.523809523809524,86
2,14.125560538116591,86
3,11.694510739856803,86
4,13.491124260355031,86
5,20.095693779904305,86
6,20.14742014742015,86
7,23.34152334152334,86
8,12.572759022118744,86
9,7.621247113163972,86
10,9.251101321585903,86
1,10.42128603104213,87
2,21.31519274376417,87
3,20.350877192982455,87
4,9.133489461358314,87
5,7.973421926910299,87
6,6.546990496304119,87
7,7.345225603357817,87
8,5.894736842105263,87
9,5.82726326742976,87
10,9.62566844919786,87
1,14.37908496732026,88
2,10.722610722610723,88
3,11.981566820276496,88
4,10.372040586245772,88
5,6.331877729257641,88
6,5.0,88
7,15.610859728506787,88
8,8.685714285714285,88
9,6.423982869379015,88
10,6.797116374871266,88
1,10.479375696767,89
2,20.3125,89
3,16.82027649769585,89
4,22.600243013365734,89
5,19.746835443037973,89
6,15.843857634902411,89
7,11.174458380843785,89
8,11.221122112211221,89
9,12.998859749144811,89
10,12.470023980815348,89
1,15.11111111111111,90
2,8.198489751887811,90
3,3.696098562628337,90
4,8.921161825726141,90
5,11.03896103896104,90
6,13.911060433295324,90
7,10.138248847926267,90
8,9.898762654668166,90
9,15.43778801843318,90
10,12.107101280558789,90
1,15.011547344110854,91
2,11.12372304199773,91
3,9.523809523809524,91
4,9.98914223669924,91
5,9.903121636167922,91
6,9.584664536741213,91
7,15.317286652078774,91
8,13.897937024972856,91
9,10.787486515641856,91
10,15.349887133182843,91
1,12.605042016806722,92
2,9.555555555555555,92
3,16.7816091954023,92
4,15.244596131968146,92
5,14.68298109010011,92
6,9.57683741648107,92
7,15.469613259668508,92
8,9.32297447280799,92
9,10.457516339869281,92
10,9.818569903948772,92
1,6.991525423728813,93
2,13.733905579399142,93
3,11.711711711711711,93
4,10.526315789473683,93
5,7.191011235955057,93
6,10.619469026548673,93
7,14.972067039106147,93
8,10.675381263616558,93
9,6.947368421052631,93
10,8.71413390010627,93
1,6.533192834562697,94
2,5.997931747673216,94
3,7.700101317122594,94
4,8.0,94
5,5.785123966942149,94
6,10.833333333333334,94
7,8.21917808219178,94
8,11.122994652406417,94
9,16.70378619153675,94
10,20.194647201946474,94
1,12.780269058295964,95
2,14.253897550111358,95
3,6.120218579234972,95
4,5.422314911366007,95
5,6.2944162436548226,95
6,9.483667017913593,95
7,8.315098468271334,95
8,7.288317256162916,95
9,15.131578947368421,95
10,17.803468208092486,95
1,20.355029585798817,96
2,6.0324825986078885,96
3,11.6331096196868,96
4,17.99307958477509,96
5,13.095238095238097,96
6,15.350389321468297,96
7,17.48878923766816,96
8,18.161683277962346,96
9,19.41309255079007,96
10,30.22432113341204,96
1,9.472551130247577,97
2,16.70235546038544,97
3,16.296296296296298,97
4,6.8893528183716075,97
5,7.024793388429752,97
6,7.43801652892562,97
7,5.870445344129554,97
8,7.489878542510121,97
9,18.619934282584886,97
10,15.041128084606346,97
1,16.532721010332953,98
2,16.09702315325248,98
3,20.11049723756906,98
4,14.367160775370582,98
5,15.090090090090092,98
6,13.62088535754824,98
7,13.125695216907676,98
8,18.461538461538463,98
9,14.52894438138479,98
10,4.914529914529915,98
1,9.364548494983277,99
2,9.586056644880173,99
3,7.361963190184049,99
4,15.64844587352626,99
5,10.244988864142538,99
6,7.423580786026202,99
7,7.311827956989248,99
8,20.967741935483872,99
9,14.849187935034802,99
10,6.486486486486487,99
1,12.419700214132762,100
2,14.285714285714285,100
3,15.032679738562091,100
4,22.296544035674472,100
5,11.699779249448124,100
6,11.158798283261802,100
7,10.191082802547772,100
8,10.40582726326743,100
9,6.352459016393443,100
10,5.443548387096774,100
