Year,Turnover,Run
2,8.604407135362015,64
3,4.525862068965517,64
4,6.8584070796460175,64
5,6.8449197860962565,64
6,7.708779443254818,64
7,11.30820399113082,64
8,5.9405940594059405,64
9,4.787812840043525,64
10,9.100998890122087,64
1,20.689655172413794,65
2,8.397790055248619,65
3,9.734513274336283,65
4,9.244644870349493,65
5,7.06713780918728,65
6,3.4443168771526977,65
7,10.621468926553671,65
8,12.529002320185615,65
9,7.5388026607538805,65
10,10.901001112347053,65
1,8.873720136518772,66
2,7.095343680709535,66
3,10.043668122270741,66
4,2.515723270440252,66
5,6.105263157894736,66
6,14.25287356321839,66
7,9.67741935483871,66
8,4.241781548250265,66
9,8.983957219251337,66
10,10.828729281767956,66
1,5.82726326742976,67
2,9.411764705882353,67
3,8.552631578947368,67
4,6.140350877192982,67
5,5.376344086021505,67
6,12.8680479825518,67
7,22.03791469194313,67
8,13.859020310633213,67
9,8.027522935779817,67
10,9.190371991247265,67
1,4.605263157894736,68
2,5.938494167550371,68
3,6.867845993756504,68
4,10.121012101210122,68
5,14.18918918918919,68
6,6.638115631691649,68
7,12.84796573875803,68
8,7.805907172995781,68
9,6.874328678839957,68
10,8.64864864864865,68
1,5.914567360350493,69
2,5.439330543933055,69
3,13.009922822491731,69
4,18.44311377245509,69
5,13.118527042577677,69
6,7.482993197278912,69
7,8.26271186440678,69
8,6.5775950668037,69
9,3.873598369011213,69
10,10.59190031152648,69
1,8.372093023255815,70
2,8.695652173913043,70
3,12.0,70
4,10.944206008583691,70
5,5.982905982905983,70
6,10.905125408942203,70
7,6.749156355455568,70
8,14.823261117445838,70
9,10.888888888888888,70
10,6.853582554517133,70
1,4.6267087276550996,71
2,8.128342245989305,71
3,8.016877637130802,71
4,17.352614015572858,71
5,7.456140350877193,71
6,3.68474923234391,71
7,10.105263157894736,71
8,6.954689146469968,71
9,3.1545741324921135,71
10,5.433646812957157,71
1,7.142857142857142,72
2,11.46067415730337,72
3,11.214953271028037,72
4,11.933174224343675,72
5,7.727272727272727,72
6,9.141583054626533,72
7,10.146561443066517,72
8,9.839816933638444,72
9,6.950672645739911,72
10,15.789473684210526,72
1,9.433962264150944,73
2,5.595854922279793,73
3,13.778256189451021,73
4,23.349056603773587,73
5,10.173410404624278,73
6,9.11111111111111,73
7,8.201892744479496,73
8,6.179196704428424,73
9,16.251354279523294,73
10,5.333333333333334,73
1,6.866952789699571,74
2,1.6597510373443984,74
3,5.410821643286573,74
4,7.951070336391437,74
5,6.639004149377594,74
6,8.050847457627118,74
7,12.6775956284153,74
8,6.9640914036996735,74
9,9.317443120260021,74
10,12.747252747252746,74
1,2.865916069600819,75
2,6.550665301944729,75
3,8.324661810613945,75
4,8.082901554404145,75
5,8.61344537815126,75
6,10.212765957446807,75
7,9.544468546637743,75
8,17.225950782997764,75
9,6.696428571428571,75
10,12.035010940919037,75
1,5.296610169491525,76
2,4.5738045738045745,76
3,8.280254777070063,76
4,12.751677852348994,76
5,13.777267508610791,76
6,4.439511653718091,76
7,5.476451259583789,76
8,10.423452768729643,76
9,10.195227765726681,76
10,9.63855421686747,76
1,9.041980624327234,77
2,18.388195232690123,77
3,7.158351409978309,77
4,11.559432933478735,77
5,8.16326530612245,77
6,9.698275862068966,77
7,11.181434599156118,77
8,12.636165577342048,77
9,6.230529595015576,77
10,5.668016194331984,77
1,4.223864836325237,78
2,9.523809523809524,78
3,10.604453870625663,78
4,10.582010582010582,78
5,13.785557986870897,78
6,8.045977011494253,78
7,4.829857299670691,78
8,8.72340425531915,78
9,5.857740585774058,78
10,6.6805845511482245,78
1,18.004866180048662,79
2,8.0,79
3,9.851088201603666,79
4,6.749156355455568,79
5,10.096670247046188,79
6,13.029315960912053,79
7,10.21087680355161,79
8,10.822998872604284,79
9,10.81081081081081,79
10,9.734513274336283,79
1,8.008658008658008,80
2,4.808743169398907,80
3,6.535947712418301,80
4,2.9350104821802936,80
5,7.934893184130214,80
6,4.737384140061792,80
7,10.38135593220339,80
8,8.830022075055188,80
9,9.586056644880173,80
10,16.94915254237288,80
1,1.8499486125385407,81
2,2.683178534571723,81
3,3.6093418259023355,81
4,12.542759407069557,81
5,15.973003374578179,81
6,5.383022774327122,81
7,8.795811518324607,81
8,6.093579978237215,81
9,4.651162790697675,81
10,8.705114254624592,81
1,8.61878453038674,82
2,7.829977628635347,82
3,4.269662921348314,82
4,5.0,82
5,9.62566844919786,82
6,5.9196617336152215,82
7,4.6938775510204085,82
8,9.745762711864407,82
9,10.876803551609324,82
10,17.123287671232877,82
1,8.315565031982942,83
2,5.416666666666667,83
3,8.842105263157894,83
4,5.107252298263535,83
5,5.449041372351161,83
6,9.411764705882353,83
7,11.19648737650933,83
8,7.760532150776053,83
9,9.59651035986914,83
10,8.296943231441048,83
1,4.695837780149413,84
2,4.612159329140461,84
3,11.168562564632884,84
4,6.196581196581197,84
5,6.486486486486487,84
6,9.534619750283769,84
7,16.346153846153847,84
8,7.06713780918728,84
9,4.303510758776897,84
10,4.621848739495799,84
1,14.222222222222221,85
2,10.256410256410255,85
3,12.459720730397422,85
4,13.969732246798602,85
5,5.983889528193326,85
6,5.658324265505985,85
7,7.510729613733906,85
8,9.77683315621679,85
9,10.710382513661203,85
10,5.683060109289618,85
1,7.384615384615385,86
2,2.8513238289205702,86
3,5.344295991778006,86
4,14.655172413793101,86
5,6.896551724137931,86
6,5.858585858585859,86
7,2.8282828282828283,86
8,2.1632251720747298,86
9,2.753195673549656,86
10,2.75049115913556,86
1,5.049396267837541,87
2,13.071895424836603,87
3,8.158765159867695,87
4,7.472527472527473,87
5,5.0,87
6,5.189189189189189,87
7,7.945516458569807,87
8,8.918617614269788,87
9,5.837837837837838,87
10,3.8876889848812093,87
1,16.097560975609756,88
2,13.625866050808314,88
3,6.236559139784946,88
4,5.863192182410423,88
5,7.173913043478261,88
6,5.090137857900318,88
7,3.75,88
8,4.18848167539267,88
9,4.49438202247191,88
10,7.179487179487179,88
1,7.867494824016563,89
2,6.673407482305358,89
3,11.393692777212614,89
4,10.844629822732013,89
5,8.936170212765958,89
6,5.833333333333333,89
7,9.409190371991247,89
8,5.800214822771213,89
9,7.570977917981073,89
10,4.250797024442083,89
1,4.558969276511397,90
2,6.281661600810537,90
3,3.458799593082401,90
4,7.773109243697479,90
5,8.459869848156181,90
6,12.76595744680851,90
7,12.48630887185104,90
8,7.399103139013453,90
9,8.771929824561402,90
10,9.846827133479213,90
1,5.930470347648262,91
2,7.574206755373593,91
3,2.705515088449532,91
4,7.07395498392283,91
5,3.5527690700104495,91
6,3.115264797507788,91
7,5.496828752642706,91
8,8.73362445414847,91
9,8.783783783783784,91
10,8.314606741573034,91
1,4.767309875141884,92
2,4.721030042918455,92
3,3.0927835051546393,92
4,2.7916251246261217,92
5,6.951340615690168,92
6,7.157464212678937,92
7,3.1088082901554404,92
8,12.021857923497267,92
9,4.3383947939262475,92
10,4.276985743380855,92
1,11.724137931034482,93
2,8.266360505166476,93
3,6.178489702517163,93
4,6.873614190687362,93
5,4.3057050592034445,93
6,12.622415669205658,93
7,10.666666666666668,93
8,18.6046511627907,93
9,13.084112149532709,93
10,9.200968523002421,93
1,6.602768903088392,94
2,3.8054968287526427,94
3,2.208835341365462,94
4,5.696846388606307,94
5,5.0864699898270604,94
6,6.191950464396285,94
7,12.473118279569892,94
8,4.0992448759439055,94
9,7.043756670224119,94
10,5.202913631633715,94
1,4.162330905306972,95
2,7.872340425531915,95
3,4.324324324324325,95
4,4.742268041237113,95
5,6.320081549439347,95
6,4.179104477611941,95
7,3.736479842674533,95
8,6.425702811244979,95
9,7.172131147540983,95
10,8.403361344537815,95
1,10.974244120940648,96
2,6.502242152466367,96
3,10.16949152542373,96
4,12.934131736526947,96
5,14.976958525345621,96
6,17.667044167610417,96
7,10.561797752808989,96
8,17.040358744394617,96
9,17.516629711751662,96
10,13.594470046082948,96
1,14.935064935064934,97
2,9.139213602550477,97
3,12.77533039647577,97
4,9.019165727170236,97
5,8.19112627986348,97
6,5.077262693156733,97
7,7.956989247311828,97
8,7.792207792207792,97
9,4.5738045738045745,97
10,6.811145510835913,97
1,7.127882599580712,98
2,7.236842105263158,98
3,9.610983981693364,98
4,10.352422907488986,98
5,9.033613445378151,98
6,7.916666666666666,98
7,11.902231668437832,98
8,8.043478260869565,98
9,13.590033975084935,98
10,10.81081081081081,98
1,1.966568338249754,99
2,1.536983669548511,99
3,1.536983669548511,99
4,1.7543859649122806,99
5,3.3696729435084243,99
6,8.695652173913043,99
7,4.094165813715456,99
8,5.360824742268041,99
9,6.424870466321243,99
10,7.914438502673797,99
1,10.492505353319057,100
2,13.151927437641723,100
3,15.690866510538642,100
4,10.561797752808989,100
5,6.074240719910011,100
6,6.167400881057269,100
7,10.606060606060606,100
8,7.641921397379912,100
9,14.317673378076062,100
10,8.4726867335563,100
