Year,Turnover,Run
10,11.409395973154362,16
1,15.896885069817401,17
2,11.18421052631579,17
3,24.688561721404305,17
4,26.48401826484018,17
5,23.776223776223777,17
6,20.554272517321014,17
7,11.037527593818984,17
8,17.71058315334773,17
9,16.685456595264938,17
10,15.990453460620524,17
1,14.47084233261339,18
2,26.106696935300793,18
3,16.6270783847981,18
4,23.88419782870929,18
5,22.011834319526628,18
6,14.549653579676674,18
7,20.137299771167047,18
8,13.217768147345613,18
9,17.326203208556148,18
10,5.042016806722689,18
1,21.49321266968326,19
2,12.794612794612794,19
3,23.653395784543328,19
4,16.036655211912944,19
5,17.691477885652642,19
6,16.02708803611738,19
7,11.926605504587156,19
8,9.421841541755889,19
9,25.57883131201764,19
10,22.300469483568076,19
1,13.516609392898053,20
2,13.585746102449889,20
3,11.479028697571744,20
4,15.812917594654788,20
5,10.503751339764202,20
6,17.758985200845668,20
7,19.383259911894275,20
8,21.670428893905193,20
9,18.497109826589593,20
10,29.383886255924168,20
1,23.362445414847162,21
2,20.823798627002287,21
3,14.606741573033707,21
4,12.633832976445397,21
5,10.916580844490216,21
6,6.122448979591836,21
7,15.69459172852598,21
8,16.1547212741752,21
9,16.608996539792386,21
10,24.3436754176611,21
1,27.262044653348998,22
2,21.50537634408602,22
3,30.303030303030305,22
4,22.197055492638732,22
5,14.302191464821224,22
6,21.052631578947366,22
7,12.541254125412541,22
8,14.87778958554729,22
9,20.376522702104097,22
10,14.492753623188406,22
1,18.743343982960596,23
2,25.799086757990867,23
3,27.078384798099762,23
4,18.39348079161816,23
5,13.574660633484163,23
6,20.068415051311288,23
7,12.429378531073446,23
8,17.04918032786885,23
9,15.280898876404494,23
10,18.058690744920995,23
1,15.43778801843318,24
2,18.47953216374269,24
3,22.41169305724726,24
4,18.807339449541285,24
5,20.43132803632236,24
6,31.386861313868614,24
7,22.84325637910085,24
8,17.93103448275862,24
9,16.459977452085685,24
10,19.37639198218263,24
1,28.53470437017995,25
2,18.465227817745802,25
3,19.168591224018474,25
4,25.287356321839084,25
5,15.664018161180476,25
6,12.271259418729818,25
7,10.300429184549357,25
8,10.649627263045794,25
9,10.81081081081081,25
10,18.340611353711793,25
1,19.978046103183313,26
2,19.859813084112147,26
3,18.90909090909091,26
4,11.805555555555555,26
5,19.56271576524741,26
6,25.955967555040555,26
7,18.47953216374269,26
8,13.240418118466899,26
9,11.353711790393014,26
10,9.394572025052192,26
1,21.513002364066196,27
2,23.64066193853428,27
3,27.053140096618357,27
4,22.275449101796408,27
5,17.523364485981308,27
6,22.275449101796408,27
7,28.957055214723926,27
8,32.22506393861892,27
9,25.0,27
10,17.582417582417584,27
1,15.52723059096176,28
2,12.486064659977703,28
3,8.26271186440678,28
4,8.713272543059777,28
5,10.323886639676113,28
6,16.414686825053995,28
7,23.361144219308702,28
8,26.552984165651644,28
9,24.142011834319526,28
10,16.46273637374861,28
1,16.228070175438596,29
2,16.94169416941694,29
3,23.64864864864865,29
4,22.966507177033492,29
5,25.97402597402597,29
6,20.92746730083234,29
7,20.0,29
8,14.416475972540047,29
9,10.92896174863388,29
10,8.624229979466119,29
1,17.59656652360515,30
2,25.0,30
3,19.695193434935522,30
4,26.201923076923077,30
5,28.465346534653463,30
6,21.497584541062803,30
7,23.85542168674699,30
8,23.31288343558282,30
9,25.703794369645045,30
10,20.823244552058114,30
1,10.504201680672269,31
2,7.661290322580645,31
3,13.111342351716962,31
4,14.117647058823529,31
5,17.528089887640448,31
6,26.840855106888363,31
7,32.44613434727503,31
8,28.943937418513688,31
9,28.255528255528255,31
10,17.96690307328605,31
1,25.536723163841806,32
2,21.75438596491228,32
3,35.467980295566505,32
4,24.752475247524753,32
5,22.994011976047904,32
6,16.150442477876105,32
7,18.706697459584294,32
8,24.462061155152888,32
9,24.58628841607565,32
10,17.309941520467838,32
1,15.320910973084887,33
2,26.30992196209587,33
3,16.073478760045926,33
4,27.218934911242602,33
5,29.36893203883495,33
6,37.59590792838875,33
7,24.90372272143774,33
8,24.2274412855377,33
9,26.108374384236456,33
10,20.722891566265062,33
1,12.47216035634744,34
2,19.090909090909093,34
3,14.566473988439308,34
4,15.602836879432624,34
5,10.798650168728908,34
6,10.105263157894736,34
7,15.631691648822269,34
8,21.160409556313994,34
9,15.486725663716813,34
10,18.181818181818183,34
1,23.90532544378698,35
2,20.115606936416185,35
3,15.599534342258439,35
4,11.655011655011654,35
5,15.265486725663715,35
6,16.02634467618002,35
7,19.144144144144143,35
8,22.401847575057737,35
9,20.13888888888889,35
10,22.272727272727273,35
1,15.181518151815181,36
2,18.579234972677597,36
3,18.244013683010262,36
4,21.814006888633756,36
5,14.452214452214452,36
6,22.596153846153847,36
7,16.036655211912944,36
8,19.41309255079007,36
9,22.602739726027394,36
10,19.953051643192488,36
1,16.856492027334852,37
2,12.593383137673426,37
3,5.210420841683367,37
4,7.602339181286549,37
5,8.625877632898696,37
6,12.127440904419322,37
7,24.696802646085995,37
8,21.04018912529551,37
9,17.539863325740317,37
10,22.685185185185187,37
1,11.572052401746726,38
2,12.074643249176729,38
3,10.816777041942604,38
4,13.132400430570506,38
5,9.70464135021097,38
6,7.172131147540983,38
7,14.54940282301846,38
8,14.951245937161431,38
9,12.294182217343579,38
10,25.08474576271186,38
1,19.194312796208532,39
2,17.824074074074073,39
3,22.323462414578586,39
4,14.798206278026907,39
5,12.345679012345679,39
6,21.764032073310425,39
7,15.646258503401361,39
8,15.991237677984666,39
9,12.461059190031152,39
10,17.811158798283262,39
1,24.970828471411902,40
2,20.168067226890756,40
3,19.09196740395809,40
4,13.392857142857142,40
5,16.73913043478261,40
6,13.793103448275861,40
7,17.381738173817382,40
8,20.296465222348917,40
9,28.57142857142857,40
10,19.741480611045827,40
1,22.802850356294538,41
2,20.199778024417313,41
3,20.47058823529412,41
4,11.874272409778813,41
5,14.908256880733944,41
6,18.39904420549582,41
7,14.236509758897819,41
8,16.312849162011172,41
9,16.983240223463685,41
10,13.984461709211987,41
1,25.65947242206235,42
2,18.48341232227488,42
3,29.232643118148598,42
4,29.782082324455207,42
5,20.689655172413794,42
6,21.38517618469016,42
7,23.18840579710145,42
8,17.464114832535884,42
9,21.962616822429908,42
10,27.327690447400244,42
1,18.140589569160998,43
2,11.830357142857142,43
3,11.610076670317634,43
4,16.043956043956044,43
5,18.181818181818183,43
6,21.856639247943598,43
7,18.505338078291814,43
8,21.222606689734718,43
9,20.436280137772673,43
10,32.47232472324723,43
1,13.599062133645957,44
2,20.79806529625151,44
3,26.88679245283019,44
4,27.198124267291913,44
5,23.91559202813599,44
6,17.64032073310424,44
7,19.369894982497083,44
8,21.709006928406467,44
9,26.07683352735739,44
10,16.405307599517492,44
1,15.0,45
2,22.0,45
3,19.156214367160775,45
4,22.943221320973347,45
5,23.981373690337602,45
6,14.949037372593432,45
7,26.16609783845279,45
8,28.57142857142857,45
9,27.854454203262236,45
10,21.894218942189422,45
1,15.75178997613365,46
2,21.892816419612316,46
3,21.97055492638732,46
4,21.3302752293578,46
5,20.42755344418052,46
6,16.763678696158323,46
7,23.771428571428572,46
8,14.285714285714285,46
9,11.789924973204716,46
10,24.130434782608695,46
1,20.77922077922078,47
2,15.401785714285715,47
3,15.246636771300448,47
4,21.101992966002346,47
5,27.261761158021713,47
6,16.260162601626014,47
7,25.43352601156069,47
8,27.552275522755227,47
9,24.67378410438909,47
10,20.34313725490196,47
1,27.612903225806452,48
2,29.512516469038207,48
3,21.12845138055222,48
4,20.618556701030926,48
5,20.350877192982455,48
6,25.890736342042754,48
7,17.91044776119403,48
8,19.444444444444446,48
9,24.489795918367346,48
10,19.069239500567537,48
1,14.521452145214523,49
2,26.225769669327253,49
3,26.446280991735538,49
4,24.228028503562946,49
5,15.738498789346247,49
6,25.67237163814181,49
7,25.692695214105793,49
8,14.446952595936793,49
9,17.61426978818283,49
10,26.150121065375302,49
1,15.350877192982457,50
2,12.218649517684888,50
3,11.546840958605664,50
4,9.894736842105264,50
5,10.365853658536585,50
6,9.485368314833503,50
7,4.2,50
8,15.876288659793813,50
9,10.857763300760045,50
10,13.36206896551724,50
1,15.572858731924361,51
2,17.090069284064665,51
3,19.437939110070257,51
4,14.748603351955309,51
5,14.888888888888888,51
6,27.537922987164524,51
7,22.911694510739856,51
8,19.27144535840188,51
9,11.657142857142858,51
10,16.45123384253819,51
1,6.268364348677767,52
2,6.36182902584493,52
3,15.22633744855967,52
4,18.278427205100954,52
5,20.773480662983427,52
6,18.07909604519774,52
7,19.750283768444948,52
8,16.197975253093365,52
9,21.818181818181817,52
10,21.005586592178773,52
1,25.546605293440738,53
2,16.80473372781065,53
3,22.6457399103139,53
4,28.853267570900123,53
5,20.858895705521473,53
6,20.843091334894616,53
7,18.58407079646018,53
8,18.444444444444443,53
9,29.398148148148145,53
10,26.41509433962264,53
1,26.397146254458974,54
2,18.181818181818183,54
3,18.080357142857142,54
4,20.25028441410694,54
5,26.383981154299175,54
6,25.62874251497006,54
7,13.088404133180253,54
8,24.513172966781212,54
9,25.5729794933655,54
10,29.145728643216078,54
1,25.64102564102564,55
2,17.94871794871795,55
3,15.068493150684931,55
4,12.958963282937367,55
5,19.432314410480352,55
6,18.161925601750546,55
7,16.465422612513724,55
8,12.526997840172784,55
9,15.450643776824036,55
10,22.671156004489337,55
1,26.494724501758498,56
2,31.498079385403326,56
3,25.36945812807882,56
4,29.792429792429793,56
5,25.352112676056336,56
6,18.045112781954884,56
7,22.299651567944252,56
8,15.560640732265446,56
9,13.5706340378198,56
10,28.337236533957842,56
1,16.575790621592148,57
2,23.516237402015676,57
3,16.009280742459396,57
4,16.907675194660733,57
5,20.865704772475027,57
6,14.54940282301846,57
7,13.333333333333334,57
8,10.638297872340425,57
9,13.291796469366563,57
10,19.047619047619047,57
1,19.144144144144143,58
2,16.291532690246516,58
3,18.526315789473685,58
4,11.145510835913312,58
5,18.89927310488058,58
6,13.612565445026178,58
7,15.53398058252427,58
8,15.74468085106383,58
9,11.216931216931217,58
10,17.685589519650655,58
1,20.38369304556355,59
2,18.33137485311398,59
3,18.360655737704917,59
4,18.78335112059765,59
5,10.683760683760683,59
6,13.463626492942455,59
7,16.42935377875137,59
8,15.601300108342361,59
9,15.212527964205815,59
10,15.570175438596493,59
1,16.171224732461358,60
2,15.402298850574713,60
3,14.814814814814813,60
4,27.15765247410817,60
5,17.878426698450536,60
6,22.195704057279237,60
7,13.67713004484305,60
8,12.742980561555076,60
9,16.828478964401295,60
10,14.565217391304348,60
1,16.079295154185022,61
2,10.432852386237514,61
3,12.008733624454148,61
4,13.953488372093023,61
5,11.030176899063475,61
6,11.313131313131313,61
7,16.170212765957448,61
8,19.362186788154897,61
9,29.016786570743403,61
10,23.90532544378698,61
1,19.226519337016573,62
2,10.718113612004288,62
3,14.225053078556263,62
4,17.868675995694293,62
5,16.45299145299145,62
6,25.806451612903224,62
7,16.741071428571427,62
8,23.27188940092166,62
9,15.068493150684931,62
10,22.118742724097785,62
1,15.611814345991561,63
2,21.639344262295083,63
3,20.752565564424174,63
4,15.813953488372093,63
5,18.45444059976932,63
6,18.620689655172416,63
7,30.202140309155766,63
8,23.693379790940767,63
9,16.49484536082474,63
10,17.736289381563594,63
1,18.055555555555554,64
2,8.144796380090497,64
3,14.699331848552339,64
4,17.26121979286536,64
5,16.685714285714287,64
6,10.561797752808989,64
7,19.908466819221967,64
8,16.800920598388952,64
9,22.90249433106576,64
10,18.181818181818183,64
1,17.149478563151796,65
2,15.051311288483465,65
3,32.19512195121951,65
4,29.13096695226438,65
5,17.75700934579439,65
6,20.02301495972382,65
7,15.046296296296296,65
8,21.271676300578036,65
9,11.986681465038846,65
10,16.666666666666664,65
1,22.493887530562347,66
2,17.041420118343193,66
3,15.96351197263398,66
4,11.428571428571429,66
5,18.568232662192393,66
6,14.317180616740089,66
7,11.600429645542427,66
8,12.75239107332625,66
9,13.431269674711437,66
10,14.61864406779661,66
1,21.076746849942726,67
2,28.60576923076923,67
3,24.57831325301205,67
4,18.446601941747574,67
5,16.6073546856465,67
6,29.63855421686747,67
7,21.014492753623188,67
8,12.52847380410023,67
9,15.244596131968146,67
10,21.16527942925089,67
1,17.732884399551065,68
2,23.28767123287671,68
3,20.235294117647058,68
4,14.18918918918919,68
5,18.045112781954884,68
6,14.178302900107411,68
7,17.718715393133998,68
8,11.843575418994414,68
9,12.59500542888165,68
10,17.45689655172414,68
1,29.782082324455207,69
2,33.2094175960347,69
3,21.805392731535754,69
4,14.839424141749724,69
5,16.64864864864865,69
6,17.218543046357617,69
7,11.245865490628445,69
8,13.882863340563992,69
9,17.02127659574468,69
10,17.782909930715935,69
1,14.236509758897819,70
2,10.725552050473187,70
3,10.612244897959183,70
4,14.00208986415883,70
5,18.660812294182215,70
6,17.547806524184477,70
7,25.358851674641148,70
8,25.50655542312277,70
9,21.40391254315305,70
10,18.374558303886925,70
1,24.19753086419753,71
2,24.067388688327316,71
3,26.63605051664753,71
4,13.60544217687075,71
5,7.327586206896551,71
6,8.074534161490684,71
7,27.671541057367826,71
8,17.84037558685446,71
9,25.829383886255926,71
10,23.067776456599287,71
1,13.924050632911392,72
2,12.631578947368421,72
3,17.222820236813778,72
4,21.633085896076352,72
5,12.660944206008583,72
6,12.71551724137931,72
7,19.453551912568308,72
8,10.25081788440567,72
9,17.136659436008678,72
10,16.810344827586206,72
1,30.972388955582232,73
2,20.581113801452787,73
3,20.227272727272727,73
4,19.813519813519815,73
5,19.792865362485614,73
6,18.577981651376145,73
7,16.741071428571427,73
8,15.795328142380422,73
9,24.263839811542994,73
10,11.124260355029586,73
1,16.573348264277715,74
2,22.3463687150838,74
3,17.547806524184477,74
4,18.306636155606405,74
5,22.732491389207805,74
6,19.294117647058822,74
7,12.278630460448642,74
8,13.348164627363737,74
9,20.068415051311288,74
10,21.32701421800948,74
1,23.636363636363637,75
2,20.752565564424174,75
3,14.905450500556173,75
4,12.513484358144552,75
5,15.40130151843818,75
6,33.48837209302326,75
7,27.764127764127768,75
8,29.565217391304348,75
9,27.31958762886598,75
10,18.43088418430884,75
1,16.102683780630105,76
2,15.659955257270694,76
3,17.954545454545453,76
4,16.2291169451074,76
5,12.971698113207546,76
6,26.365795724465556,76
7,21.563981042654028,76
8,31.25734430082256,76
9,25.307125307125304,76
10,19.583843329253366,76
1,20.554272517321014,77
2,21.476510067114095,77
3,23.595505617977526,77
4,21.151586368977675,77
5,16.303099885189436,77
6,16.10738255033557,77
7,14.174972314507198,77
8,15.217391304347828,77
9,16.812227074235807,77
10,21.885913853317813,77
1,19.40828402366864,78
2,12.698412698412698,78
3,16.983240223463685,78
4,17.16937354988399,78
5,18.475750577367204,78
6,9.513513513513514,78
7,14.5610278372591,78
8,24.063564131668556,78
9,14.87603305785124,78
10,16.591928251121075,78
1,14.099783080260304,79
2,14.838709677419354,79
3,18.22222222222222,79
4,16.159250585480095,79
5,16.45422943221321,79
6,19.162995594713657,79
7,18.53546910755149,79
8,25.4278728606357,79
9,28.12089356110381,79
10,28.53333333333333,79
1,27.72511848341232,80
2,22.54901960784314,80
3,20.757020757020758,80
4,20.697954271961493,80
5,28.677379480840543,80
6,16.80672268907563,80
7,16.611295681063122,80
8,15.590200445434299,80
9,18.385650224215247,80
10,18.85157096424702,80
1,22.057001239157373,81
2,19.332566168009205,81
3,17.528089887640448,81
4,16.02634467618002,81
5,12.553191489361701,81
6,15.320041972717732,81
7,9.714889123548048,81
8,9.751037344398341,81
9,9.54356846473029,81
10,12.684989429175475,81
1,22.71062271062271,82
2,25.806451612903224,82
3,21.026894865525673,82
4,21.597300337457817,82
5,14.888888888888888,82
6,13.641364136413642,82
7,15.0,82
8,16.447368421052634,82
9,20.224719101123593,82
10,14.41048034934498,82
1,18.120805369127517,83
2,24.37923250564334,83
3,17.539863325740317,83
4,15.973003374578179,83
5,18.863636363636363,83
6,20.8955223880597,83
7,18.52731591448931,83
8,14.953271028037381,83
9,14.645308924485127,83
10,17.248908296943235,83
1,17.59656652360515,84
2,27.949599083619702,84
3,29.72972972972973,84
4,21.394230769230766,84
5,31.93916349809886,84
6,15.292712066905615,84
7,9.360730593607306,84
8,23.516237402015676,84
9,19.25754060324826,84
10,15.862068965517242,84
1,22.70011947431302,85
2,13.559322033898304,85
3,25.692137320044296,85
4,14.489571899012073,85
5,12.8680479825518,85
6,17.352614015572858,85
7,22.55125284738041,85
8,19.058823529411764,85
9,17.653890824622533,85
10,22.120866590649943,85
1,20.314389359129382,86
2,22.701475595913735,86
3,22.90249433106576,86
4,21.826809015421116,86
5,15.695600475624257,86
6,8.052230685527748,86
7,7.518796992481203,86
8,9.25925925925926,86
9,11.031664964249234,86
10,18.624338624338623,86
1,14.71861471861472,87
2,15.72052401746725,87
3,22.372881355932204,87
4,20.187793427230048,87
5,25.319396051103364,87
6,21.97055492638732,87
7,16.573348264277715,87
8,11.930585683297181,87
9,15.63517915309446,87
10,14.117647058823529,87
1,14.489571899012073,88
2,14.362272240085744,88
3,20.51282051282051,88
4,17.02127659574468,88
5,33.37547408343868,88
6,22.395833333333336,88
7,27.18204488778055,88
8,33.04562268803946,88
9,21.333333333333336,88
10,13.380281690140844,88
1,30.05917159763314,89
2,27.628361858190708,89
3,26.024096385542165,89
4,18.339529120198264,89
5,23.289315726290518,89
6,23.627684964200476,89
7,24.305555555555554,89
8,18.62630966239814,89
9,16.647398843930635,89
10,16.94169416941694,89
1,23.83654937570942,90
2,28.63741339491917,90
3,14.352941176470587,90
4,19.24778761061947,90
5,13.55191256830601,90
6,16.61272923408846,90
7,13.530655391120508,90
8,19.935691318327976,90
9,28.603859250851304,90
10,17.694994179278233,90
1,18.906605922551254,91
2,21.34570765661253,91
3,30.71512309495897,91
4,19.34758155230596,91
5,12.593383137673426,91
6,14.06926406926407,91
7,13.177470775770455,91
8,20.28985507246377,91
9,28.354430379746837,91
10,25.158831003811944,91
1,11.7519042437432,92
2,14.40677966101695,92
3,18.28193832599119,92
4,20.625724217844727,92
5,16.166281755196305,92
6,24.971098265895954,92
7,33.25242718446602,92
8,25.295508274231675,92
9,21.479713603818613,92
10,15.795586527293844,92
1,25.407925407925408,93
2,22.883295194508012,93
3,15.90145576707727,93
4,13.769751693002258,93
5,12.203389830508476,93
6,12.471655328798185,93
7,17.572254335260116,93
8,17.762399077277973,93
9,11.358574610244988,93
10,21.052631578947366,93
1,32.20338983050847,94
2,23.488372093023255,94
3,11.471861471861471,94
4,12.618296529968454,94
5,16.139585605234462,94
6,31.971995332555426,94
7,21.34292565947242,94
8,17.99775028121485,94
9,20.16036655211913,94
10,21.12676056338028,94
1,13.67713004484305,95
2,16.40091116173121,95
3,23.702031602708804,95
4,14.25438596491228,95
5,14.790996784565916,95
6,21.064814814814813,95
7,21.822541966426858,95
8,18.823529411764707,95
9,28.606060606060606,95
10,29.536921151439298,95
1,18.872549019607842,96
2,15.22248243559719,96
3,24.36670687575392,96
4,29.140722291407222,96
5,20.35928143712575,96
6,20.536756126021004,96
7,23.4718826405868,96
8,18.72749099639856,96
9,14.236509758897819,96
10,13.333333333333334,96
1,15.795328142380422,97
2,17.853107344632768,97
3,23.990772779700116,97
4,24.637681159420293,97
5,24.257425742574256,97
6,20.531400966183575,97
7,29.69325153374233,97
8,27.970297029702973,97
9,34.72750316856781,97
10,14.832535885167463,97
1,13.143483023001096,98
2,10.643015521064301,98
3,14.977973568281937,98
4,15.214994487320837,98
5,10.88580576307364,98
6,11.446409989594173,98
7,7.523510971786834,98
8,15.267175572519085,98
9,16.835016835016837,98
10,25.02951593860685,98
1,16.157205240174672,99
2,9.989373007438896,99
3,9.253417455310199,99
4,13.132400430570506,99
5,15.178571428571427,99
6,21.26642771804062,99
7,16.2874251497006,99
8,11.1731843575419,99
9,8.47457627118644,99
10,25.425652667423382,99
1,16.01685985247629,100
2,13.755458515283841,100
3,15.717539863325742,100
4,15.646258503401361,100
5,16.379310344827587,100
6,12.197686645636173,100
7,14.332247557003258,100
8,25.76112412177986,100
9,13.157894736842104,100
10,20.14388489208633,100
